id,Movie_Name,Plot
65048,Le quattro giornate di Napoli,"The film shows the history of the Neapolitan popular revolt against the invading Germans, during the second world war. During the four days in Naples the revolt turns over in just few hours. Neapolitans slinged on rifles and guns, and they armed themselves with stones, house-objects, gasoline-bottles and everything, anonymous and silent. Gennarino Capuozzo, a ten year old child killed on a barricade while he was fighting against the invasors, is remembered by people as a hero.::Adalberto Fornario"
39495,Love with the Proper Stranger,"A salesclerk at Macy's department store finds herself pregnant after a one-night stand with a musician, who does not even remember her. Eventually, they get to know each another and fall in love.::rod-duncan"
751,Murder at the Gallop,"When a wealthy old man appears to have been ""frightened to death"" by a cat, Miss Jane Marple suspects one of his four relatives, all heirs to his estate, of his murder.::duke1029"
166607,Behold a Pale Horse,Famous Spanish bandit Artiguez returns to his native Spanish village after 20 years in French exile but Spanish cop Vinolas is setting a trap for him.::nufs68
37315,The Best Man,"Just before best friend's wedding, the life of Chicago writer becomes crazy when the friend guesses that new book's story based on his bride's fervent past."
10299,"Hush... Hush, Sweet Charlotte","An aging, reclusive Southern belle plagued by a horrifying family secret descends into madness after the arrival of a lost relative.::zachtrokanski"
17091,Att angöra en brygga,"A group of party goers have trouble getting their boat ashore on a small island. The inhabitants of the island try to help, often with the help of an old sailor, and the results are absurd and hilarious.::Qrrbirbel"
59802,Incubus,A small town's doctor takes matters into his own hands after a series of gruesome and bizarre rape crimes perplex the clueless authorities.
789,Ostře sledované vlaky,An apprentice train dispatcher at a village station seeks his first sexual encounter and becomes despondent when he is unable to perform.::J. Spurlin
45706,東京流れ者,"After his gang disbands, a yakuza enforcer looks forward to life outside of organized crime but soon must become a drifter after his old rivals attempt to assassinate him.::Daniel Jos. Leary"
66043,The Incident,A group of cooks at an asylum for the criminally insane get locked in with the inmates during a massive thunderstorm.::IMDb editor
17905,殺しの烙印,"After a badly done assignment, a hitman finds himself in conflict with his organisation, and one mysterious and dangerous fellow-hitman in particular.::grantss"
10227,PlayTime,"Monsieur Hulot curiously wanders around a high-tech Paris, paralleling a trip with a group of American tourists. Meanwhile, a nightclub/restaurant prepares its opening night, but it's still under construction.::Ian Pugh <skypilot@ptd.net>"
41212,Titicut Follies,Documentary filmmaker Frederick Wiseman takes us inside the Massachusetts Correctional Institution Bridgewater where people stay trapped in their madness.::Michael Troutman
48831,Ma nuit chez Maud,"The rigid principles of a devout Catholic man are challenged during a one-night stay with Maud, a divorced woman with an outsize personality.::Anonymous"
105627,Žert,"When a young boy disappears, his mother, a police chief and his friends must confront terrifying supernatural forces in order to get him back.::David Rush"
33205,どですかでん,"Various tales in the lives of Tokyo slum dwellers, including a mentally deficient young man obsessed with driving his own commuter trolley.::Daniel Jos Leary"
2860,Le genou de Claire,"On lakeside summer holiday, a conflicted older man is dared to have a flirt with two beautiful teenage stepsisters despite his betrothal to a diplomat's daughter and the fact that the girls have boyfriends.::Anonymous"
31906,The Beguiled,The unexpected arrival of a wounded Union soldier at a girls school in Virginia during the American Civil War leads to jealousy and betrayal.
42500,Lawman,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky.::jgp3553@yahoo.com"
121923,Brother John,A man who returns to his hometown for a funeral may have a much larger purpose in life than those around him can see.::Anonymous
33020,Dracula A.D. 1972,Johnny Alucard raises Count Dracula from the dead in London in 1972. The Count goes after the descendants of Van Helsing.::Humberto Amador
89417,Get to Know Your Rabbit,"A young business executive hates the direction his life is taking, and decides to make some changes. He becomes a struggling (but happy) tap-dancing magician. His old boss is financially ruined, but finds a way to bounce back by commercialising his career change.::Adalberto Fornario"
87417,Slither,"A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.::ahmetkozan"
11378,Trafic,"A conservative judge is appointed by the President to spearhead America's escalating war against drugs, only to discover that his teenage daughter is a crack addict. Two DEA agents protect an informant. A jailed drug baron's wife attempts to carry on the family business."
31943,Emperor of the North Pole,"In 1933, during the Depression, Shack the brutal conductor of the number 19 train has a personal vendetta against the best train hopping hobo tramp in the Northwest, A No. 1.::nufs68"
56764,The Glass Menagerie,"A son longs to escape from his stifling home, where his genteel mother worries about the future prospects of his lame, shy sister.::Anonymous"
70259,The Fortune,"Two bumbling hustlers in the 1920s attempt to gain the fortune of an heiress. Nothing will stop them, not even murder.::Don Devlin <ddevlin@loop.com>"
10711,French Connection II,"""Popeye"" Doyle travels to Marseille to find Alain Charnier, the drug smuggler who eluded him in New York.::Ian Pugh <skypilot@ptd.net>"
19740,The Great Waldo Pepper,"After WW1, an ex-pilot takes up barn-storming and chance-meets a former German ace fighter pilot with whom he co-stars in Hollywood war movies depicting aerial dog-fights.::nufs68"
9652,Professione: reporter,"A frustrated war correspondent, unable to find the war he's been asked to cover, takes the risky path of coopting the identity of a dead arms dealer acquaintance.::Gabe Taverney (duke1029aol.com)"
33324,Harlan County U.S.A.,A filmed account of a bitterly violent miner strike.::Kenneth Chisholm
48205,Die Marquise von O...,A German Marquise has to deal with a pregnancy she cannot explain and an infatuated Russian Count.::Pruneau
26842,The Message,This epic historical drama chronicles the life and times of Prophet Muhammad and serves as an introduction to early Islamic history.::nufs68
14336,ABBA - The Movie,An incompetent radio DJ tries to get an interview with the Swedish pop group during their famous week-long 1977 tour of Australia.::Matt Patay
29107,Les Raisins de la mort,A young woman discovers that the pesticide being sprayed on vineyards is turning people into killer zombies.::<SgtSP@aol.com>
33701,Les Bronzés font du ski,Eight tourists who met in a holiday camp on the Ivory Coast are reunited for a skiing holiday.::Anonymous
25264,I... comme Icare,"Conspiracy thriller inspired by the conspiracy theories surrounding the assassination of JFK. After a fictional president is assassinated, a determined, tough prosecutor investigates the emerging conspiracy behind it."
45169,Quintet,"During a future ice age, dying humanity occupies its remaining time by playing a board game called ""Quintet."" For one small group, this obsession is not enough; they play the game with living pieces ... and only the winner survives.::Anonymous"
23615,The Scarlet Pimpernel,"Paris, 1792: After France becomes a republic, aristocrats are guillotined. The English Sir Percy tries to save as many as he can as The Scarlet Pimpernel in disguises.::Scott Filtenborg"
